Column1.1.1,Column1.1.2,Column1.1.3,Column1.1.4,Column1.1.5,Column1.1.6,Column1.1.7,Column1.1.8,Column1.1.9,Column1.1.10,Column1.1.11,Column1.1.12,Column1.1.13,Column1.1.14,Column1.1.15,Column1.1.16,Column1.1.17,Column1.1.18,Column1.1.19,Column1.1.20,Column1.1.21,Column1.1.22,Column1.1.23,Column1.1.24,Column1.1.25,Column1.1.26,Column1.1.27,Column1.1.28,Column1.1.29
24,1053,98127,361,466,1083,9599,936,3848,5572,12324,11545,933211,74834,12336,106474,107323,4546,94248,115809,58,57,9315773,410373,3704,0,0,1,0
24,1497,136421,665,915,1996,17078,1548,8153,885,20178,2446,847451,200443,8768,108853,109752,3678,102802,119419,60,58,9110131,324556,7018,1,6724,1,0
24,1122,120402,3,453,901,9284,955,2744,4444,10349,8232,916148,103143,12638,95753,93447,6473,76992,10001,34,33,10735021,841566,29412,0,0,1,0
25,4060000,229,2290000,2440000,6870000,41390000,3660000,23810000,25010000,28190000,71430000,9762940,243290,163180000,1779820000,1777580000,12620000,1742320000,1808250000,1750000000,1740000000,56256,437,0,0,0,1,
25,5570000,308,3240000,3180000,9710000,55230000,4800000,33060000,31010000,33160000,99180000,9766510,239490,163710000,1802330000,1809530000,25930000,1770320000,1857690000,1780000000,1770000000,55259,822,0,0,0,1,
25,4360000,236,2580000,2350000,7740000,40170000,3480000,23600000,26060000,26760000,70800000,9861900,140150,186640000,1844610000,1847650000,33420000,1785770000,1925800000,1810000000,1800000000,54121,985,0,0,0,1,
25,5890000,333,3430000,3450000,10300000,86560000,7630000,47860000,56690000,64590000,143580000,9541900,493070,144840000,1766410000,1768880000,14100000,1741610000,1802200000,1740000000,1730000000,56534,520,0,0,0,1,
25,5270000,290,3110000,3120000,9340000,88770000,7830000,48770000,61240000,64180000,146300000,9647580,378870,160430000,1816410000,1816650000,15980000,1772540000,1850530000,1780000000,1770000000,55048,538,0,0,0,1,
25,2410000,133,1320000,1500000,3950000,42160000,3730000,22490000,27210000,33550000,67480000,9896730,104750,206720000,1806340000,1809660000,12520000,1786330000,1837730000,1770000000,1760000000,55258,398,0,0,0,1,
25,1145,52252,553,448,1659,7283,644,3559,4476,6721,10676,933362,100922,13532,217636,219882,12375,195126,249829,97,96,4563469,260688,0,0,0,1,0
25,674,32678,358,292,1073,6756,618,3411,4336,5029,10233,966862,39446,16616,202184,206261,13256,190781,230941,122,121,4849054,307682,1695,0,0,1,0
25,603,29228,312,29,935,9325,881,473,6266,7823,14191,957457,48019,15602,191815,206451,25004,186193,26274,222,221,4850081,554223,0,0,0,1,0
25,1062,54339,276,332,827,15524,1436,7513,10797,22976,2254,931986,82791,12589,201291,19441,20187,157842,213637,40,39,5116735,538444,375,0,0,1,0
25,2816,153056,109,718,327,9388,868,3614,6655,9594,10843,854299,211913,931,180544,185275,13508,158194,218844,37,33,5435841,450069,45238,2,53194,1,0
25,1145,53063,703,655,211,18904,1768,10917,10462,12052,32751,90375,116385,1104,19045,216976,93484,176282,497937,27,23,4633256,1426649,69048,1,57479,1,0
25,1592,89159,653,52,1959,1258,1133,7135,764,7569,21405,895125,139338,11363,180664,178216,8647,162677,196149,31,30,560113,323921,55263,0,0,1,0
25,2165,122725,1088,942,3265,14035,1172,6057,6376,6096,18171,863851,208047,9716,176352,175803,5242,165496,183608,31,30,5668394,308644,58537,0,0,1,0
25,2614,225891,844,831,2533,7838,721,3326,5052,1010744,9979,807543,246256,6448,94735,121136,39372,78454,180767,15,14,8641109,253337,52174,0,0,1,0
25,2801,170783,1396,1252,4189,1329,1282,6912,8937,11568,20736,834253,240425,8899,175836,163205,30528,76709,195352,79,76,6096481,1473446,15517,2,20703,1,0
25,2294,137895,1298,1099,3893,10408,916,4498,7063,12146,13493,803549,304771,7512,166916,16679,12615,154021,209277,30,28,601076,403718,58696,1,26205,1,0
25,2384,12231,1191,975,3574,12507,1309,6087,6937,10876,18261,853956,206813,9554,196852,194191,20539,166985,226501,48,45,5130215,550854,27273,1,23594,1,0
25,2589,156748,1068,1218,3205,11901,1107,649,8622,9183,19471,856326,184989,8881,172198,164896,22668,127527,193071,31,30,6055284,878588,20833,0,0,1,0
25,2993,132333,1356,1312,4067,11914,1124,5205,651,11341,15615,85029,209689,8941,230286,226903,42842,169097,29326,170,164,4422038,861065,53416,5,54305,1,0
25,2429,134898,1047,91,3142,7804,788,286,3821,6718,8579,87669,175659,10814,186864,181121,3042,123808,243783,167,162,555457,982395,34783,3,33857,1,0
25,2442,118381,1137,1199,3412,11143,1106,4386,6588,11608,13159,859593,184971,9228,202498,210046,59826,138937,49907,190,182,4847286,1035094,2623,3,19724,1,0
25,3962,21324,1804,2107,5413,16283,14,8158,11354,16354,24475,773991,336114,6199,194927,184405,98458,82541,494182,118,106,5381932,2750795,57059,7,54247,1,0
25,2742,13655,1115,1132,3344,849,822,4099,5156,6133,12297,832441,259924,9232,193002,205368,22282,18246,283229,64,59,4980515,557087,225,1,16465,1,0
25,1292,68334,742,576,2226,9543,956,4636,552,9298,13907,955327,49074,14564,182796,189391,13547,174801,213628,94,93,5289603,372048,0,0,0,1,0
25,3144,206309,1661,1372,4984,12895,1411,6854,6632,13203,20563,854812,196957,8915,175433,152892,47272,75197,202614,62,57,6561829,2480802,23077,1,1828,1,0
25,3416,209419,1463,1155,4388,11442,1182,4691,5986,6944,14072,858438,182031,8543,169092,162407,30755,85131,196734,56,54,6130135,1392754,44262,1,15938,1,0
25,2762,175934,139,1287,4169,12403,1117,6831,709,986,20493,869764,161513,9013,178213,163359,4015,79522,216416,52,49,6369891,2241092,46875,1,21614,1,0
25,493,274444,2735,2121,8205,12358,123,6879,5676,8018,20638,832578,233941,8384,172792,180233,21131,158931,232166,65,63,5566578,665379,44615,1,281,1,0
25,213,122059,848,742,2545,75,743,3662,5149,8568,10986,919067,102665,12653,178129,173599,23426,138334,200874,43,42,5731423,771267,44231,0,0,1,0
25,3084,155444,1338,1266,4013,992,1006,4286,5438,9817,12859,895385,132632,10976,194579,19729,47045,129386,469535,97,92,5040109,1096521,48544,3,49383,1,0
25,458,252078,2313,2157,6939,1448,1286,7547,8834,13191,22642,822864,288833,8581,16416,18014,86934,83689,484493,54,49,5503937,1486331,56944,1,23936,1,0
26,1550000,71,690000,790000,2080000,13220000,1210000,5990000,7450000,10570000,17980000,9969860,30270,260950000,2193140000,2196300000,26920000,2143490000,2259460000,2150000000,2140000000,45531,561,0,0,0,1,
26,1430000,65,660000,750000,1990000,12080000,1100000,6000000,6990000,9880000,18000000,9971930,28230,267580000,2201600000,2212760000,31610000,2169970000,2276110000,2170000000,2160000000,45192,647,0,0,0,1,
26,1310000,59,700000,690000,2100000,10200000,890000,5270000,6040000,8330000,15800000,9983520,16520,288770000,2208170000,2213440000,21100000,2182290000,2258200000,2160000000,2150000000,45178,433,0,0,0,1,
26,1190000,54,550000,620000,1650000,9850000,890000,4940000,5850000,8580000,14820000,9994580,5420,348170000,2216800000,2220200000,20930000,2192960000,2305750000,2170000000,2160000000,45039,430,0,0,0,1,
26,1260000,56,700000,720000,2090000,8130000,720000,3810000,4850000,7540000,11430000,9994920,5080,350120000,2256530000,2258560000,45020000,2184580000,2371250000,2210000000,2200000000,44281,880,0,0,0,1,
26,1280000,57,680000,750000,2030000,12220000,1070000,5940000,7320000,12460000,17820000,9992250,7760,326430000,2260960000,2266470000,22080000,2220600000,2315110000,2220000000,2210000000,44125,436,0,0,0,1,
26,792,59694,472,446,1415,7632,733,3831,3811,5524,11494,942656,77775,15273,132824,132787,1669,127829,13727,561,559,7532973,108008,3241,1,2332,1,0
26,94,68209,538,45,1615,8561,767,4279,4376,7211,12838,95085,65953,16924,135126,137804,28715,117241,481844,805,798,7257115,835413,1178,2,1797,1,0
26,652,47912,4,334,1201,11071,955,6189,6399,7973,18567,960893,44183,16444,135703,136006,1536,131886,13996,206,205,7353047,89628,0,0,0,1,0
26,2726,2147,1451,1506,4352,1784,1597,9351,888,27882,28053,825539,262459,8101,126767,126475,69,116624,138967,20,19,7876589,41804,55,0,0,1,0
26,3441,255297,1563,1274,4689,11496,1123,5748,7665,10601,17245,849773,209172,8721,134777,134526,16988,117616,200364,40,38,7419435,948162,37778,1,3225,1,0
26,5291,282661,2972,2866,8917,13269,121,5989,10171,153,17968,749071,422026,6476,13803,179168,75216,131203,347011,44,41,5342063,2133503,325,2,41472,1,0
26,3113,225444,1637,2166,4911,15432,1468,5614,7407,8053,16841,839306,258941,10406,135738,137756,6313,131666,156669,29,28,7241067,399316,31034,0,0,1,0
26,3721,288402,2342,1809,7025,10931,987,6228,6183,9285,18685,739432,453939,5538,129411,129513,2974,125328,134852,22,21,7750695,264829,63415,0,0,1,0
26,6925,520464,3571,513,10712,18719,1581,8469,10437,21248,25408,697011,51141,4307,134731,135533,8882,118708,15325,43,41,7515653,559501,34694,1,33987,1,0
26,6591,501425,3594,302,10783,1468,1351,8078,7974,14588,24235,752429,422674,59,126935,129796,8459,121068,161981,48,45,7608284,66689,34,2,30236,1,0
26,8343,614477,5433,5478,163,17362,1514,8309,9826,1326613636,24928,620639,707092,2381,132301,136459,12643,120032,157864,28,25,736493,894997,59184,1,42044,1,0
26,2821,201505,1432,1561,4296,17256,1549,8466,9274,17926,25398,824418,24888,8271,140259,140371,14095,122132,167496,49,47,7142481,746868,32203,1,18917,1,0
26,1429,108056,505,402,1516,28513,2262,18772,18347,1326613636,56315,755976,352031,5341,134058,133012,4545,124566,138402,13,12,7560806,316581,59091,0,0,1,0
26,3906,264307,1833,2053,5498,15511,1386,7397,9493,26758,22191,802928,282594,7171,143782,146302,14105,127266,175856,85,79,6767389,733433,55385,5,5511,1,0
26,1492,107631,614,795,1843,11047,11,4092,5516,11239,12275,917622,100414,1252,138718,138643,853,11326,154953,154,152,7213734,46831,10656,1,10446,1,0
26,2262,158384,889,1367,2667,12078,1095,4591,588,11324,13774,90134,137082,122,14307,142816,7788,128062,175553,98,95,7000738,460081,39683,2,31699,1,0
26,2656,192614,1051,1131,3152,14275,1374,6877,9875,10894,2063,827716,247977,8299,135654,137514,13032,102552,182898,76,70,7251186,826066,49231,5,54606,1,0
26,4317,291907,1958,181,5875,12085,999,6368,6558,1326613636,19104,735577,417399,5193,151867,149318,10216,131263,163457,22,20,6761261,502476,54839,1,22786,1,0
26,2637,191142,1212,1133,3635,13469,1278,5987,9008,14291,17962,882091,150434,10189,131113,137556,1594,121439,178317,40,39,7248182,827261,9375,0,0,1,0
26,3355,229264,1375,1748,4125,14344,1298,7363,1102,1996,2209,782111,321918,6712,147812,145795,11863,129098,162944,39,37,6833937,608531,23684,1,21599,1,0
26,2933,223871,139,1463,4169,10886,988,5663,751,8105,1699,859039,19056,9318,125607,129887,12571,118307,166067,50,49,76328,803118,9524,0,0,1,0
26,4707,341616,2642,2713,7926,18873,156,10045,13106,1326613636,30135,75204,383016,5569,131315,136644,13223,118564,16598,29,27,7258165,819407,51064,1,28347,1,0
26,3467,238798,1982,1577,5945,13206,1192,8049,7968,9841,24146,802272,284009,717,145477,150049,35089,125156,252113,36,31,6887516,1005361,5102,2,40881,1,0
26,1967,149407,83,765,249,11103,959,4326,7358,14496,12977,871515,175491,9563,13089,131944,719,122269,145139,29,28,7595626,443379,4545,0,0,1,0
26,2418,162132,1109,999,3328,11274,957,4602,4646,5489,13806,880192,177976,11049,131143,147319,36787,125753,256654,50,47,670486,1383162,175,1,18434,1,0
26,1946,140622,582,767,1746,10047,883,3927,5856,13867,11781,912386,122539,12657,131653,137499,1236,127292,166328,43,42,7226095,696898,29412,0,0,1,0
27,4640000,281,2610000,2450000,7840000,67080000,5770000,37860000,37530000,53840000,113570000,9781030,225040,168880000,1653380000,1653130000,77860000,1500950000,1789580000,1630000000,1620000000,60484,2896,0,0,0,1,
27,5380000,326,3150000,3020000,9450000,58120000,5890000,28800000,34740000,48350000,86410000,9699720,333130,168580000,1682920000,1653310000,102420000,1428970000,1802280000,1620000000,1610000000,60538,3892,0,0,0,1,
27,5690000,329,2860000,2820000,8590000,53470000,6070000,24590000,30980000,49430000,73780000,9580330,566430,195550000,1784240000,1743250000,169220000,811220000,1897710000,1670000000,1650000000,57866,9383,20620000,10000000,29710000,1,
27,6800000,364,3680000,3050000,11030000,29680000,3260000,13690000,17070000,24380000,41080000,9795900,304220,221160000,1887750000,1861160000,74200000,1552300000,1924020000,1820000000,1810000000,53628,2015,0,0,0,1,
27,3530000,190,1580000,1290000,4740000,31010000,3170000,15540000,19110000,26910000,46620000,9870980,148190,229810000,1887110000,1862550000,67740000,1511950000,1923180000,1820000000,1810000000,53648,1956,0,0,0,1,
27,11720000,636,6040000,7010000,18130000,33540000,4290000,16620000,19000000,24940000,49870000,9572090,584460,212320000,1877630000,1842790000,74700000,1589260000,1919980000,1810000000,1800000000,54319,2702,0,0,0,1,
27,532,48106,302,323,906,7116,636,3589,4868,6208,10766,964331,3759,15057,11061,110604,953,108483,114368,558,557,9041186,83926,0,0,0,1,0
27,391,35237,225,263,675,8649,762,439,6,7137,13169,953764,52324,14898,111006,110929,626,108858,112473,201,200,901836,57156,0,0,0,1,0
27,591,53302,347,36,104,6917,601,3909,4295,5219,11726,965978,35631,15127,110997,110948,1096,105322,112692,595,594,9014621,98893,0,0,0,1,0
27,181,171405,865,1025,2596,12349,1102,4987,7079,15514,1496,880768,14772,9778,10297,105255,5834,94499,114672,45,44,9470563,529682,53763,0,0,1,0
27,3005,293034,1432,1313,4297,12548,1154,4411,554,9006,13232,882884,141157,964,103558,103661,6066,92931,111728,17,15,9751234,713326,73611,0,0,1,0
27,10075,776606,466,13542,13979,26416,221,18507,71856,1139231818,55522,739782,434746,5876,11834,12389,11817,117321,141558,6,5,7708578,1257493,77778,0,0,1,0
27,1404,134122,7,1113,2099,8707,861,4553,5156,4354,1366,898058,123251,10791,105976,104627,2698,9987,108141,26,25,9553303,287238,65753,0,0,1,0
27,3494,22434,1788,1768,5364,13135,1302,6008,7824,12987,18025,861685,199198,10037,106528,176614,153626,9783,500,57,49,642029,3778788,32727,2,25546,1,0
27,2949,290378,1501,1194,4504,9554,952,4222,5296,7838,12667,87951,152832,9717,99473,102094,6651,89905,120236,36,34,9845239,70992,375,1,23093,1,0
27,2351,240613,1093,1168,3279,10927,1006,3626,53,12472,10878,915613,105598,11658,97463,98153,4003,8612,106528,42,41,10234952,477337,34921,0,0,1,0
27,5354,543045,2487,1384,746,14281,1344,6479,2851,1139231818,19436,764528,337037,5563,97786,95953,5219,85894,101872,16,14,10143084,849661,77612,1,18796,1,0
27,3104,268925,1371,973,4112,1628,1484,556,9478,14428,16679,846894,217785,8484,110463,114786,13501,99697,140024,27,25,8663039,1096681,45238,1,30963,1,0
27,1364,125352,603,503,1809,7651,696,3012,3409,13676,9037,881929,164131,1191,109331,108666,29,102639,111719,15,14,9187934,257578,48148,0,0,1,0
27,2764,237722,1255,1414,3764,12348,1155,5027,6649,1139231818,15082,817547,257084,7482,115594,116083,13498,95883,136693,72,66,860107,1017045,69524,5,54759,1,0
27,202,179832,725,835,2174,10945,1073,5303,8076,12054,1591,905805,117229,11103,113664,112539,1158,83472,13186,117,114,8900476,1005991,25735,2,20114,1,0
27,2798,253438,977,975,2932,11074,1008,3955,694,16481,11865,867765,176508,9636,10994,109492,12557,71166,135365,74,70,9059318,1067273,55901,2,39433,1,0
27,2723,247869,1049,1659,3148,15763,1361,8249,10454,6767,24748,799629,295405,7119,101094,109984,20724,8203,145229,42,38,9102278,1670896,72152,3,69117,1,0
27,5125,363169,1787,1906,536,14329,1137,5533,10403,1139231818,166,786333,298131,623,111324,135781,67555,99545,294513,23,20,7086809,2914887,65385,2,14787,1,0
27,1317,130863,528,721,1584,12311,113,5633,7583,11775,16899,926442,84602,12065,101623,101213,3637,89116,106096,50,49,9939167,500287,34286,0,0,1,0
27,3239,23191,1357,1494,4072,21049,1603,9049,14272,33319,27146,81684,26298,7743,9885,149168,135473,83896,498158,62,56,7160229,4074831,33871,2,27441,1,0
27,142,128593,684,579,2051,14412,1248,5833,6005,7968,175,825744,241667,7634,109892,110501,3359,106449,1217,37,34,9057414,27983,30435,2,22014,1,0
27,3995,346058,2319,2135,6956,12901,1227,5429,574,9482,16287,834578,223377,7993,94774,12127,100915,84449,499942,43,38,8661878,3574668,58974,3,22791,1,0
27,3154,325244,1138,97,3415,10426,963,5443,6815,3606,16328,858851,183096,8728,96134,95541,10128,83523,122579,28,26,10312322,122978,69767,1,3402,1,0
27,2052,214685,1013,1219,3039,10977,105,4431,638,19227,13293,883295,151094,10206,96017,95134,6372,81535,10168,35,33,10462986,745503,38333,1,5266,1,0
27,4383,298868,151,1422,4529,18615,1854,5725,1145,9461,17176,75689,403009,5728,111772,154742,122177,94547,494814,59,52,6818264,3343585,59551,3,1614,1,0
27,1664,180308,816,908,2447,17657,1681,7618,11777,11652,22854,87215,151756,8706,93047,93456,5161,83619,103829,26,24,10836948,644816,5283,0,0,1,0
28,1750000,121,720000,980000,2170000,42650000,3790000,21490000,26330000,38130000,64460000,9899740,101720,207960000,1430770000,1443700000,38760000,1378750000,1514720000,1420000000,1410000000,69281,1864,0,0,0,1,
28,2570000,184,1050000,1220000,3150000,56650000,5440000,26120000,33900000,56550000,78360000,9805360,200210,179250000,1403420000,1399730000,78550000,1222800000,1531800000,1370000000,1360000000,71434,4067,0,0,0,1,
28,3110000,213,1290000,1480000,3880000,54920000,5360000,24220000,29590000,57010000,72670000,9737780,274620,171910000,1476010000,1459940000,127610000,1197250000,1635710000,1440000000,1430000000,68516,6191,0,0,0,1,
28,4340000,295,1780000,2290000,5340000,50480000,5490000,22840000,30820000,52190000,68520000,9682840,346020,179770000,1510160000,1473770000,159350000,1121700000,1696480000,1450000000,1440000000,67847,7684,0,0,0,1,
28,4640000,307,1950000,2270000,5850000,47390000,5360000,21440000,29400000,49050000,64330000,9642280,393820,177950000,1566150000,1515190000,179180000,1139620000,1709450000,1490000000,1480000000,66085,8339,0,0,0,1,
28,4740000,307,1790000,2300000,5380000,52210000,6820000,21190000,33880000,62740000,63570000,9635130,396730,175960000,1618160000,1546080000,201240000,1122440000,1758740000,1520000000,1510000000,64742,9044,0,0,0,1,
28,209,7735,107,116,322,1555,142,762,927,1252,2285,993604,8542,25722,271033,2701,4573,246584,275238,551,550,370206,64018,0,0,0,1,0
28,19,6495,88,81,265,1185,103,496,708,1282,1488,997904,2106,28418,293066,293096,5477,273576,305625,310,309,3412245,65708,0,0,0,1,0
28,366,10797,21,18,629,2512,236,1292,1492,189,3877,99452,6659,26007,339943,338646,9836,310747,359592,492,491,2952907,89722,0,0,0,1,0
28,886,42219,293,41,88,8741,949,3392,6047,8279,10177,938911,69352,13763,218584,210208,13937,184253,223086,41,40,4763612,337903,0,0,0,1,0
28,282,15434,934,88,2801,15869,1373,7024,11902,8481,21073,797418,283633,6422,179144,182771,13376,165837,214147,32,30,5473149,493966,64815,1,35352,1,0
28,3839,219737,845,735,2535,9835,908,519,6735,703,1557,826288,272977,8911,190202,188857,7209,17356,195786,33,32,5723988,1759302,60417,0,0,1,0
28,1243,69617,368,458,1103,7818,767,3235,4415,6086,9705,900347,143084,11449,180776,179753,5533,168795,193548,39,38,5600633,274788,34375,0,0,1,0
28,1445,81697,577,557,173,11499,956,6351,7382,755,19053,88824,142247,10008,180154,178784,5356,166439,185464,38,37,5654823,332477,54545,0,0,1,0
28,1236,71979,501,612,1504,11802,1111,5911,7779,8527,17733,826446,233025,7579,173106,171415,6147,158989,182039,55,53,5824081,285015,29167,1,3025,1,0
28,1086,63179,557,54,1671,14875,1479,3842,5569,2779,11525,777399,305999,5738,17201,172458,5865,161824,183314,56,53,5818641,224163,48387,1,17759,1,0
28,206,122239,858,753,2573,16186,1439,5512,7385,24937,16537,773855,352718,6235,165182,168829,12649,150146,200012,31,29,5933767,448002,70968,1,25402,1,0
28,2302,119785,1041,1148,3123,14581,1377,6232,6639,15877,18695,827657,254019,8201,206633,190595,28418,153944,225281,51,49,5203179,781825,44231,1,27036,1,0
